Sample Label,Zircon number,Stratigraphic position,Stratigraphic level,Method,Age,Error 2s
SEL-02,A1_SEL02_61,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,12.7,0.4
SEL-02,A1_SEL02_57,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,12.9,0.4
SEL-02,A1_SEL02_46,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.1,0.5
SEL-02,A1_SEL02_6,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.2,0.4
SEL-02,A1_SEL02_5,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.2,0.5
SEL-02,A1_SEL02_38,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.3,0.4
SEL-02,A1_SEL02_31,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.3,0.4
SEL-02,A1_SEL02_7,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.4,0.5
SEL-02,A1_SEL02_40,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.4,0.5
SEL-02,A1_SEL02_14,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.4,0.5
SEL-02,A1_SEL02_11,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.4,0.4
SEL-02,A1_SEL02_26,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.4,0.4
SEL-02,A1_SEL02_17,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.4,0.5
SEL-02,A1_SEL02_48,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.5,0.5
SEL-02,A1_SEL02_15,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.5,0.5
SEL-02,A1_SEL02_62,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.5,0.5
SEL-02,A1_SEL02_1,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.5,0.5
SEL-02,A1_SEL02_18,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.6,0.4
SEL-02,A1_SEL02_56,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.6,0.4
SEL-02,A1_SEL02_12,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.6,0.4
SEL-02,A1_SEL02_27,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.6,0.4
SEL-02,A1_SEL02_24,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.7,0.5
SEL-02,A1_SEL02_53,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,14.3,0.5
SEL-02,A1_SEL02_20,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,15.2,0.8
SEL-02,A1_SEL02_28,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,20.1,0.9
SEL-02,A1_SEL02_19,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,22.6,0.7
SEL-02,A1_SEL02_22,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,35.0,1.1
SEL-02,A1_SEL02_33,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,36.1,1.2
SEL-02,A1_SEL02_2,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,37.2,1.1
SEL-02,A1_SEL02_49,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,38.6,1.2
SEL-02,A1_SEL02_55,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,39.6,1.1
SEL-02,A1_SEL02_58,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,42.1,1.3
SEL-02,A1_SEL02_52,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,45.8,1.5
SEL-02,A1_SEL02_36,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,46.0,1.4
SEL-02,A1_SEL02_32,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,50.5,1.5
SEL-02,A1_SEL02_9,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,86.8,2.5
SEL-02,A1_SEL02_39,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,193.2,5.8
SEL-02,A1_SEL02_42,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,229.2,6.5
SEL-02,A1_SEL02_35,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,229.3,6.0
SEL-02,A1_SEL02_51,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,229.5,5.9
SEL-02,A1_SEL02_30,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,230.0,6.9
SEL-02,A1_SEL02_41,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,231.1,6.4
SEL-02,A1_SEL02_29,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,235.1,7.2
SEL-02,A1_SEL02_44,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,235.8,7.2
SEL-02,A1_SEL02_47,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,237.9,7.3
SEL-02,A1_SEL02_25,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,240.5,7.2
SEL-02,A1_SEL02_10,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,545.2,15.0
SEL-02,A1_SEL02_50,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,895.0,24.0
SEL-02,A1_SEL02_34,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1020.0,23.0
SEL-02,A1_SEL02_4,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1550.2,13.0
SEL-02,A1_SEL02_45,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1565.0,16.0
SEL-02,A1_SEL02_21,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1710.0,17.0
SEL-02,A1_SEL02_59,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1901.0,14.0
SEL-02,A1_SEL02_60,503.0,StL 7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,2656.0,19.0
UR-01,UR-eAC1-52,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.4,0.4
UR-01,UR-eAC1-53,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.5,0.4
UR-01,UR-eAC1-73,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.5,0.4
UR-01,UR-eAC1-58,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.6,0.4
UR-01,UR-eAC1-49,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.6,0.4
UR-01,UR-eAC1-34,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.7,0.4
UR-01,UR-eAC1-30,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.7,0.4
UR-01,UR-eAC1-25,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.8,0.4
UR-01,UR-eAC1-62,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.9,0.4
UR-01,UR-eAC1-66,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,14.1,0.5
UR-01,UR-eAC1-79,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,14.2,0.4
UR-01,UR-eAC1-8,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,18.6,0.6
UR-01,UR-eAC1-64,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,22.1,0.7
UR-01,UR-eAC1-65,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,24.0,0.7
UR-01,UR-eAC1-13,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,24.2,0.7
UR-01,UR-eAC1-102,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,24.5,0.7
UR-01,UR-eAC1-19,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,24.6,0.7
UR-01,UR-eAC1-119,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,25.5,0.7
UR-01,UR-eAC1-32,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,32.1,0.9
UR-01,UR-eAC1-33,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,32.7,0.9
UR-01,UR-eAC1-82,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,33.1,0.9
UR-01,UR-eAC1-11,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,33.2,0.9
UR-01,UR-eAC1-91,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,34.3,0.9
UR-01,UR-eAC1-120,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,34.5,1.0
UR-01,UR-eAC1-1,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,35.3,1.0
UR-01,UR-eAC1-112,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,36.2,1.0
UR-01,UR-eAC1-110,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,39.2,1.5
UR-01,UR-eAC1-86,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,39.7,1.1
UR-01,UR-eAC1-44,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,39.8,1.1
UR-01,UR-eAC1-70,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,40.0,1.1
UR-01,UR-eAC1-17,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,40.4,1.1
UR-01,UR-eAC1-107,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,40.5,1.2
UR-01,UR-eAC1-45,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,41.0,1.1
UR-01,UR-eAC1-63,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,41.6,1.1
UR-01,UR-eAC1-15,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,43.3,1.1
UR-01,UR-eAC1-83,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,43.3,1.2
UR-01,UR-eAC1-4,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,43.5,1.2
UR-01,UR-eAC1-67,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,45.8,2.1
UR-01,UR-eAC1-51,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,46.5,1.3
UR-01,UR-eAC1-93,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,49.0,1.3
UR-01,UR-eAC1-38,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,67.2,1.8
UR-01,UR-eAC1-56,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,73.9,2.3
UR-01,UR-eAC1-39,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,74.2,2.0
UR-01,UR-eAC1-113,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,75.6,2.4
UR-01,UR-eAC1-2,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,79.1,2.1
UR-01,UR-eAC1-76,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,79.1,2.1
UR-01,UR-eAC1-77,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,79.3,2.1
UR-01,UR-eAC1-109,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,95.8,3.2
UR-01,UR-eAC1-92,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,96.4,2.8
UR-01,UR-eAC1-74,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,117.6,3.5
UR-01,UR-eAC1-6,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,121.5,3.2
UR-01,UR-eAC1-14,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,122.9,3.4
UR-01,UR-eAC1-114,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,146.7,3.9
UR-01,UR-eAC1-117,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,157.7,4.2
UR-01,UR-eAC1-108,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,159.2,4.9
UR-01,UR-eAC1-111,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,164.8,4.4
UR-01,UR-eAC1-99,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,178.8,4.7
UR-01,UR-eAC1-20,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,181.3,4.8
UR-01,UR-eAC1-29,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,182.5,4.8
UR-01,UR-eAC1-36,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,183.0,4.9
UR-01,UR-eAC1-31,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,185.6,4.9
UR-01,UR-eAC1-61,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,185.8,5.1
UR-01,UR-eAC1-10,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,186.2,5.0
UR-01,UR-eAC1-22,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,186.3,4.9
UR-01,UR-eAC1-68,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,186.3,5.0
UR-01,UR-eAC1-41,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,186.4,5.1
UR-01,UR-eAC1-40,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,186.7,5.0
UR-01,UR-eAC1-60,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,187.5,5.6
UR-01,UR-eAC1-28,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,188.1,5.0
UR-01,UR-eAC1-37,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,188.9,5.0
UR-01,UR-eAC1-69,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,193.1,5.1
UR-01,UR-eAC1-118,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,194.7,5.4
UR-01,UR-eAC1-81,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,198.9,5.2
UR-01,UR-eAC1-80,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,224.2,6.0
UR-01,UR-eAC1-87,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,224.4,5.9
UR-01,UR-eAC1-116,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,227.6,6.0
UR-01,UR-eAC1-95,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,229.3,6.0
UR-01,UR-eAC1-89,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,229.9,6.1
UR-01,UR-eAC1-26,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,234.5,6.2
UR-01,UR-eAC1-27,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,234.5,6.1
UR-01,UR-eAC1-115,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,234.9,6.1
UR-01,UR-eAC1-84,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,261.5,7.1
UR-01,UR-eAC1-85,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,266.3,7.2
UR-01,UR-eAC1-21,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,272.9,7.2
UR-01,UR-eAC1-12,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,274.1,7.2
UR-01,UR-eAC1-7,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,279.4,7.3
UR-01,UR-eAC1-24,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,281.0,7.4
UR-01,UR-eAC1-47,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,282.0,7.5
UR-01,UR-eAC1-123,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,296.4,8.0
UR-01,UR-eAC1-96,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,316.0,8.3
UR-01,UR-eAC1-105,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,357.4,10.7
UR-01,UR-eAC1-106,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,377.0,11.7
UR-01,UR-eAC1-50,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,524.2,15.1
UR-01,UR-eAC1-101,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,535.0,14.7
UR-01,UR-eAC1-48,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,540.7,14.3
UR-01,UR-eAC1-16,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,542.1,14.3
UR-01,UR-eAC1-88,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,542.2,14.3
UR-01,UR-eAC1-78,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,563.6,15.0
UR-01,UR-eAC1-97,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,565.8,14.8
UR-01,UR-eAC1-98,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,595.9,15.9
UR-01,UR-eAC1-3,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,628.7,16.7
UR-01,UR-eAC1-23,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,639.9,16.7
UR-01,UR-eAC1-103,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,695.2,18.6
UR-01,UR-eAC1-121,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,950.9,22.6
UR-01,UR-eAC1-122,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,911.8,22.9
UR-01,UR-eAC1-35,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,989.0,24.0
UR-01,UR-eAC1-54,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,988.0,24.6
UR-01,UR-eAC1-75,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,1001.0,26.7
UR-01,UR-eAC1-104,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,1008.0,39.0
UR-01,UR-eAC1-5,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,1013.0,23.0
UR-01,UR-eAC1-9,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,1014.1,22.2
UR-01,UR-eAC1-43,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,1081.3,22.3
UR-01,UR-eAC1-94,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,1089.0,23.3
UR-01,UR-eAC1-72,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,1184.3,21.1
UR-01,UR-eAC1-57,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,1554.9,19.6
UR-01,UR-eAC1-55,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,1570.6,19.3
UR-01,UR-eAC1-59,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,1668.0,22.3
UR-01,UR-eAC1-46,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,2094.5,18.3
UR-01,UR-eAC1-90,154.0,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,2193.4,17.8
UR-02,UR-eAC2-45,156.6,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.3,0.4
UR-02,UR-eAC2-44,156.6,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.3,0.4
UR-02,UR-eAC2-43,156.6,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.3,0.4
UR-02,UR-eAC2-21,156.6,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.6,0.4
UR-02,UR-eAC2-7,156.6,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.7,0.4
UR-02,UR-eAC2-35,156.6,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.7,0.4
UR-02,UR-eAC2-3,156.6,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.7,0.4
UR-02,UR-eAC2-4,156.6,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.8,0.4
UR-02,UR-eAC2-24,156.6,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.8,0.4
UR-02,UR-eAC2-5,156.6,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,13.9,0.4
UR-02,UR-eAC2-9,156.6,StL 1_Bed set below Cerro Gordo,Zr-U-Pb,15.0,0.6
